Date,Username,Content,Mentions
"2022-12-18,19:38:36",big papa,U can make like 100 rugs,
"2022-12-18,19:38:30",big papa,Like way too much,
"2022-12-18,19:38:26",big papa,I have a lot of it,
"2022-12-18,19:38:21",big papa,LMFAOOO,
"2022-12-18,19:38:00",big papa,Idk if any of y’all into shit like that but if u want them lmk,
"2022-12-18,19:37:45",big papa,Random 74928489283 ft of cloth used for making like “punch rugs” like u use this needle thing and just like yarn thru to make a rug,
"2022-12-18,19:37:20",big papa,I have like,
"2022-12-18,19:37:17",big papa,Oh also,
"2022-12-18,19:33:02",big papa,She thinks u guys r the best 😂,
"2022-12-18,19:32:52",big papa,<@246124303643312138> <@573586960938172466> my mom was laughing at this video for so long,~~Wild~~#5104、Hat Tipper Lady Acquirer#1904
"2022-12-18,19:19:58",big papa,look at these shirts,
"2022-12-17,23:28:25",big papa,,
"2022-12-17,23:25:40",big papa,Can u find out fosho if u can this week?,
"2022-12-17,23:25:29",big papa,Imma reserve it next time I can,
"2022-12-17,23:25:21",big papa,Yay,Hat Tipper Lady Acquirer#1904
"2022-12-17,23:25:11",big papa,Basco is life,
"2022-12-17,23:25:08",big papa,Basco is love,
"2022-12-17,23:24:56",big papa,Basco,
"2022-12-17,23:24:54",big papa,Bruh,KFC#2019
"2022-12-17,23:24:35",big papa,I’m sure u can lowkey pick it up really fast,KFC#2019
"2022-12-17,21:47:36",big papa,Los Feliz pt 2?,
"2022-12-17,21:47:31",big papa,January 7?,
"2022-12-17,21:47:28",big papa,Hello boys,
"2022-12-17,21:35:53",big papa,Did y’all make it home,Hat Tipper Lady Acquirer#1904
"2022-12-17,21:30:49",big papa,Oh I didn’t know Japanese one sounded similar,KFC#2019
"2022-12-17,07:45:39",big papa,<@573586960938172466> r y’all close,Hat Tipper Lady Acquirer#1904
"2022-12-17,07:16:49",big papa,Okiiiii,
"2022-12-17,07:14:18",big papa,like still in OC?,
"2022-12-17,07:14:04",big papa,Donde,
"2022-12-17,07:13:48",big papa,Where r y’all,
"2022-12-16,23:42:22",big papa,<@246124303643312138> <@573586960938172466>,~~Wild~~#5104、Hat Tipper Lady Acquirer#1904
"2022-12-16,23:42:10",big papa,"LOS FELIZ FLEA PLAN

Things to bring:

- 10x10 Canopy/Tent
- Canopy Weights
- Chairs (as many as u can)
- Tables (please bring 2 if u can)
- Blankets
- Warm clothes 
- Any cool decor or if u have a rug or any flooring that would be cool too, anything u think would look good with setup is appreciated ! 

Meet at this address: Marshall HS3939 Tracy StreetLos Angeles, CA 90027
 (Message on the website: ALL VENDORS MUST PARK IN THE VENDOR LOT LOCATED DIRECTLY TO THE RIGHT OF THE LOAD IN PARKING LOT LOCATED ON GRIFFITH PARK BLVD. NO VENDORS ARE ALLOWED TO PARK ON TRACY ST OR ST. GEORGE)

Time: have to meet there no later than 8am (please leave early), The fair is 10am-4pm

Wifi: Odd Market 1,2, or 3 (password: oddmarket)",
"2022-12-16,13:42:15",big papa,We picking up chickfila may be a lil late,
"2022-12-15,23:45:05",big papa,His fam coming that night so prob can’t stay all night but def for a bit if u guys wanna !,
"2022-12-15,23:44:48",big papa,Just for a bit,
"2022-12-15,23:44:45",big papa,For tomo !,
"2022-12-15,23:44:38",big papa,We are meeting at Jett’s around 1:30pm,aamindehkordi#1473
"2022-12-15,20:47:24",big papa,Come help 🤭,
"2022-12-15,20:47:17",big papa,<@246124303643312138>,~~Wild~~#5104
"2022-12-15,20:47:12",big papa,I’m gonna go to Jett’s and make necklaces,
"2022-12-15,20:47:04",big papa,Around lunch?,
"2022-12-15,20:14:35",big papa,🙆🏻‍♀️,
"2022-12-15,20:14:21",big papa,Anyone free tomo,
"2022-12-15,20:14:17",big papa,<@853858084866621480> <@657834634205200395> <@573586960938172466> <@246124303643312138> <@429701532309520404>,IsaacM#8081、~~Wild~~#5104、aamindehkordi#1473、Hat Tipper Lady Acquirer#1904、KFC#2019
"2022-12-15,19:44:56",big papa,Don’t have to I’m just askingggg,
"2022-12-15,19:44:51",big papa,<@853858084866621480> <@657834634205200395> r u guys gonna come to the flea market Saturday?,IsaacM#8081、aamindehkordi#1473
"2022-12-15,14:45:43",big papa,I actually like it,
"2022-12-15,14:45:38",big papa,Has anyone watched lookism,
"2022-12-14,20:49:41",big papa,Thanks friends,
"2022-12-14,20:49:38",big papa,Oki I’ll watch both,
"2022-12-14,20:48:52",big papa,Anyone have a anime I can binge,
"2022-12-13,21:03:07",big papa,<@246124303643312138> please come,~~Wild~~#5104
"2022-12-13,21:00:49",big papa,Thank u,
"2022-12-13,21:00:47",big papa,Bomb,
"2022-12-13,20:59:45",big papa,WHO coming to Los Feliz this weekend,
"2022-12-13,20:59:38",big papa,On another note,
"2022-12-13,20:56:26",big papa,No info yet,Hat Tipper Lady Acquirer#1904
"2022-12-13,20:48:44",big papa,Crazy,
"2022-12-13,20:48:25",big papa,Just UCI things,
"2022-12-12,22:22:16",big papa,I finally changed my fish shirt,
"2022-12-12,22:10:26",big papa,💀,
"2022-12-12,22:10:24",big papa,Setup,
"2022-12-12,21:54:05",big papa,I love it,
"2022-12-12,21:42:31",big papa,It’s actually def in the rotation now,
"2022-12-12,21:42:21",big papa,I have yet to change out of this <@246124303643312138>,~~Wild~~#5104
"2022-12-12,13:15:04",big papa,WOOOOO,
"2022-12-12,13:15:01",big papa,Y’all will slay it,
"2022-12-12,13:14:56",big papa,Good luck guys 🥳🥳🙃🥳,
"2022-12-12,13:14:39",big papa,There’s enough for Brandon to have too,
"2022-12-12,13:14:31",big papa,Make sure find cat and let her pick one too,
"2022-12-12,13:14:22",big papa,I order finals boba for everyone ^,
"2022-12-12,13:14:11",big papa,Robby come back,
"2022-12-12,13:11:16",big papa,Everyone at school?,
"2022-12-12,13:11:10",big papa,<@443274224505716741> <@853858084866621480> <@246124303643312138> <@429701532309520404> <@573586960938172466> <@564324586012016650> <@657834634205200395>,jettaquino#4967、IsaacM#8081、~~Wild~~#5104、Teela Pup#8038、aamindehkordi#1473、Hat Tipper Lady Acquirer#1904、KFC#2019
"2022-12-12,10:53:31",big papa,How do y’all like Sahar and Peter,
"2022-12-12,10:53:16",big papa,So,
"2022-12-11,13:45:49",big papa,This,
"2022-12-11,12:33:42",big papa,I wanna go,
"2022-12-11,12:33:39",big papa,Shopping,
"2022-12-10,23:52:34",big papa,drunk?,
"2022-12-10,23:52:31",big papa,or,
"2022-12-10,23:52:27",big papa,zaza realm tomorrow?,
"2022-12-10,23:52:14",big papa,So,
"2022-12-10,23:47:36",big papa,boys look at ur boyfriend,
"2022-12-10,18:10:31",big papa,Who is this,aamindehkordi#1473
"2022-12-09,12:40:37",big papa,This ref acting like Argentina bought him out damn,
"2022-12-07,22:12:42",big papa,They r so good,Hat Tipper Lady Acquirer#1904
"2022-12-07,22:12:35",big papa,Close,
"2022-12-07,22:12:33",big papa,Jk not to that extent but uh,
"2022-12-07,22:12:12",big papa,Jett and I have recreated that scene irl circa 2021,~~Wild~~#5104
"2022-12-07,22:10:40",big papa,Fml,
"2022-12-07,22:10:35",big papa,Then I vomit and diarrhea,
"2022-12-07,22:10:18",big papa,I ate oysters for dinner,
"2022-12-07,22:10:11",big papa,Guys,
"2022-12-07,10:38:34",big papa,***boyfriend and boyfriend’s boyfriends,
"2022-12-07,10:38:10",big papa,<@443274224505716741> <@573586960938172466> <@429701532309520404> <@246124303643312138> thank u boyfriend and sons 😎,~~Wild~~#5104、Hat Tipper Lady Acquirer#1904、KFC#2019、jettaquino#4967
"2022-12-07,10:37:47",big papa,I wanna see Jett’s,
"2022-12-07,10:37:44",big papa,LOLLLLLLLLL,Hat Tipper Lady Acquirer#1904
"2022-12-07,09:32:45",big papa,💀,
"2022-12-07,09:32:42",big papa,after 8859205992 years,
"2022-12-07,09:32:31",big papa,I got my first pull up today 🤧,
"2022-12-07,09:32:22",big papa,Guys I might be able to be a better climber soon !,
"2022-12-06,13:32:42",big papa,Anticipate it !,
"2022-12-06,13:32:37",big papa,I hope u have a great day today !!! I don’t have ur present yet 🤭 but I have it planned,
"2022-12-06,13:32:15",big papa,I had it on my calendar hehe,
"2022-12-06,13:32:05",big papa,<@246124303643312138> happy birthday robby !!!!!,~~Wild~~#5104
"2022-12-06,13:15:37",big papa,Insta knows what I want,
"2022-12-06,13:15:30",big papa,So tempting omg,
"2022-12-06,12:56:07",big papa,was she not black,
"2022-12-06,12:56:03",big papa,the black one,
"2022-12-06,12:55:59",big papa,am I on crack,
"2022-12-06,12:55:55",big papa,what do u mean,
"2022-12-06,12:55:52",big papa,wait,~~Wild~~#5104
"2022-12-06,12:27:25",big papa,💀,
"2022-12-06,12:27:21",big papa,Hey that was a genuine question,
"2022-12-06,12:26:17",big papa,The black one,
"2022-12-06,12:25:47",big papa,I liked the first song I think?,
"2022-12-06,12:25:24",big papa,Bells went too long and a lot of times I couldn’t tell if it just sounded like that or if they were fucking it up,
"2022-12-06,12:25:02",big papa,Didn’t like that,
"2022-12-06,12:24:59",big papa,One voice two voice three voice,
"2022-12-06,12:24:52",big papa,The one that was like,
"2022-12-06,12:24:48",big papa,I just remember what I didnt like,
"2022-12-06,12:24:40",big papa,I dont remember specifically what I liked a lot,
"2022-12-06,12:24:16",big papa,I liked ones without solos and duets n stuff,
"2022-12-06,12:23:37",big papa,<@573586960938172466> Jett’s family loved ur dance moves,Hat Tipper Lady Acquirer#1904
"2022-12-06,12:23:25",big papa,It was great,
"2022-12-06,12:23:22",big papa,anyways y’all slayed,
"2022-12-06,12:23:18",big papa,Them bells bruh,
"2022-12-06,12:23:14",big papa,All the parts that were putting me to sleep was when y’all weren’t doing ur thing lol,
"2022-12-06,12:23:00",big papa,It was real good,
"2022-12-06,12:22:57",big papa,<@246124303643312138> <@573586960938172466> <@429701532309520404> <@657834634205200395> <@246124303643312138> <@564324586012016650> good job on the Christmas concert 🥳🥳🥳,~~Wild~~#5104、aamindehkordi#1473、Teela Pup#8038、Hat Tipper Lady Acquirer#1904、KFC#2019
"2022-12-06,12:22:28",big papa,Anyways,
"2022-12-06,12:20:29",big papa,And he just got so mad at me for bringing that up,
"2022-12-06,12:20:19",big papa,And how at least it’s not like when Brazil was 4-0 with korea,
"2022-12-06,12:19:59",big papa,Was watching the game rn and I made a joke about Portugal leading 3-0 rn,
"2022-12-05,11:13:09",big papa,what a joke,
"2022-12-05,11:13:02",big papa,Nah can’t watch this,
"2022-12-05,10:39:29",big papa,I think imma move up 😮‍💨,
"2022-12-05,10:39:05",big papa,Shoulder pressin 30lb dumbbells each arm 4x12 now,
"2022-12-05,10:38:42",big papa,Hey <@573586960938172466>,Hat Tipper Lady Acquirer#1904
"2022-12-05,10:33:42",big papa,My twin,
"2022-12-05,10:33:40",big papa,Look at this old pic of my dad lmfao,
"2022-12-05,09:29:34",big papa,smh,
"2022-12-04,16:25:16",big papa,Then show up next time in this,
"2022-12-04,16:25:07",big papa,Y’all need to get her the milf shirt,
"2022-12-04,16:22:51",big papa,Dub,
"2022-12-04,16:22:49",big papa,Bruh pov ur wife gets a milf shirt from her students,
"2022-12-04,16:22:15",big papa,yolo,
"2022-12-04,16:22:10",big papa,💀,
"2022-12-04,16:21:43",big papa,If she says yes then get it,
"2022-12-04,16:21:38",big papa,Ask her if she watched American pie,
"2022-12-04,16:21:29",big papa,And everytime Shannon made milf jokes she would laugh but she didn’t know what it was till my dad told her 💀,
"2022-12-04,16:21:04",big papa,My mom wore a milf shirt to the market cuz Shannon got her one,
"2022-12-04,16:20:48",big papa,Korean women just laugh at things they don’t understand,
"2022-12-04,16:20:37",big papa,Oh no don’t get it 💀,
"2022-12-04,16:20:30",big papa,is she korean?,
"2022-12-04,16:20:25",big papa,Oh?,
"2022-12-04,16:20:23",big papa,wait,
"2022-12-04,16:20:22",big papa,I’d get it,
"2022-12-04,16:19:54",big papa,Is she funny,
"2022-12-04,16:19:15",big papa,Also washer always shrinks shit,
"2022-12-04,16:19:09",big papa,"Size up, girls like it one up usually for shirts n stuff like that",
"2022-12-03,23:37:28",big papa,Made me think of you,
"2022-12-03,23:37:24",big papa,Saw this tweet,
"2022-12-03,23:37:22",big papa,<@246124303643312138>,~~Wild~~#5104
"2022-12-03,23:32:15",big papa,Holy shit,
"2022-12-03,23:23:22",big papa,<@429701532309520404> these r some good ones to try ^,KFC#2019
"2022-12-03,23:20:59",big papa,inbred blue eyed goon watch ur mouth,~~Wild~~#5104
"2022-12-03,23:19:42",big papa,Why am I white I hate this dumbfuck app now,KFC#2019
"2022-12-03,23:12:40",big papa,<@429701532309520404>,KFC#2019
"2022-12-03,23:12:17",big papa,SO CUTE,
"2022-12-03,23:12:14",big papa,KINJO WHAT IS THAT,
"2022-12-03,23:12:06",big papa,TRY,
"2022-12-03,23:12:05",big papa,I WANNA REY,
"2022-12-02,09:15:27",big papa,*asses,
"2022-12-02,09:15:23",big papa,Boutta get our added served,
"2022-12-02,09:15:17",big papa,Sucks next round we play Brazil tho,
"2022-12-02,09:07:45",big papa,https://tenor.com/view/psy-kpop-love-you-love-i-love-you-gif-25615929,
"2022-12-02,09:04:59",big papa,AHHHHHHHHH,
"2022-12-02,09:04:57",big papa,FUCK,
"2022-12-02,09:04:56",big papa,FUCK,
"2022-12-02,09:04:55",big papa,FUCK,
"2022-12-02,09:04:54",big papa,AHHHHH,
"2022-12-02,09:04:53",big papa,AND KOREA IS IN,
"2022-12-02,08:55:40",big papa,CRAZYYYYY,
"2022-12-02,08:55:33",big papa,HOLY SHIT,
"2022-12-02,08:55:31",big papa,HOLY SHIT,
"2022-12-02,08:55:29",big papa,HOLY SHIT,
"2022-12-02,08:55:27",big papa,HOLY SHIT,
"2022-12-02,08:49:20",big papa,AHHHHHHHHHHHHHHH,
"2022-12-02,08:49:09",big papa,AHHHHHHHHH,
"2022-12-02,08:49:07",big papa,FUCK FUCK,
"2022-12-02,08:49:05",big papa,AHHHHHH,
"2022-12-02,07:53:40",big papa,If he was at his prime he wouldn’t had missed all these opps he gets against koreas shit hole defense,
"2022-12-02,07:53:17",big papa,Ronaldo old af,
"2022-12-02,07:52:59",big papa,Missed it 🥲,aamindehkordi#1473
"2022-12-01,12:54:36",big papa,HOLY SHIT,
"2022-12-01,12:49:02",big papa,Mhmmmm,KFC#2019
"2022-12-01,12:48:56",big papa,Germany hustlin rn tho,
"2022-12-01,12:48:42",big papa,My dad says “son would’ve made that shot”,
"2022-12-01,12:48:31",big papa,The shot was heading right towards him lowkey,
"2022-12-01,12:35:26",big papa,#NAME?,
"2022-12-01,12:34:43",big papa,My dad is going crazy rn,
"2022-12-01,12:19:04",big papa,That goal was fucking nuts,
"2022-12-01,12:18:58",big papa,Crazy,
"2022-12-01,12:18:54",big papa,Japan game rn,
"2022-12-01,00:44:30",big papa,,
"2022-11-30,19:32:56",big papa,Get better soon robby 😭,
"2022-11-30,19:32:50",big papa,Dang,
"2022-11-30,17:28:49",big papa,All good !,~~Wild~~#5104
"2022-11-30,17:28:35",big papa,💀,
"2022-11-30,17:28:31",big papa,I was actually thinking that,KFC#2019
"2022-11-30,17:26:08",big papa,Like the lil sandbags or the weights that u can slip on them so they don’t yeet away in the wind,
"2022-11-30,17:25:44",big papa,<@246124303643312138> do u guys have canopy weights,~~Wild~~#5104
"2022-11-30,15:11:49",big papa,<@246124303643312138> ? ^,~~Wild~~#5104
"2022-11-30,14:49:01",big papa,Do u think I can borrow it??,
"2022-11-30,14:48:57",big papa,Cuz I was gonna buy one but they r so pricey,
"2022-11-30,14:48:50",big papa,Wait actually ?,~~Wild~~#5104
"2022-11-29,23:36:01",big papa,Does anyone have like a 10x10 canopy I can borrow 💀,
"2022-11-29,21:05:13",big papa,<@246124303643312138> <@429701532309520404> <@853858084866621480> <@573586960938172466> <@443274224505716741> <@657834634205200395>,jettaquino#4967、IsaacM#8081、~~Wild~~#5104、aamindehkordi#1473、Hat Tipper Lady Acquirer#1904、KFC#2019
"2022-11-29,21:04:57",big papa,Y’all actually better come 😭,
"2022-11-29,21:04:49",big papa,Booked it,
"2022-11-29,20:26:49",big papa,🤭,
"2022-11-29,20:26:46",big papa,(Lowkey a good spot to meet girls too),
"2022-11-29,20:08:02",big papa,I got approved as a vendor for Los Feliz so I can start selling there whenever I rent a booth,
"2022-11-29,19:54:16",big papa,is anyone busy December 17,
"2022-11-29,19:54:11",big papa,So,
"2022-11-29,13:31:00",big papa,my dad was making terrorist jokes the whole game 😭,
"2022-11-29,13:30:46",big papa,LMFAOOOO,
"2022-11-28,23:24:55",big papa,This picture kills me,
"2022-11-28,23:24:18",big papa,So much funny shit,
"2022-11-28,23:24:15",big papa,I’m going thru my old archives,
"2022-11-28,23:24:10",big papa,Thank you,
"2022-11-28,23:19:30",big papa,ooop,
"2022-11-28,23:19:08",big papa,When I was 18,
"2022-11-28,23:19:03",big papa,That was my actual hair bruh,
"2022-11-28,23:18:57",big papa,Yes,
"2022-11-28,23:15:43",big papa,AHHH EWWWW,
"2022-11-28,23:15:41",big papa,WHITE WHITE WHITE,
"2022-11-28,23:15:35",big papa,AHHHH AHHHH AHHHHHH,
"2022-11-28,23:15:22",big papa,me when I would wear those hoops,
"2022-11-28,23:15:16",big papa,Y’all wanna see an actual cursed video,
"2022-11-28,22:46:57",big papa,EW WHAT IS THIS SILICONE MASK FHALCNUAIFMS,
"2022-11-28,22:44:50",big papa,Kinda clutch,
"2022-11-28,22:44:46",big papa,I really found the most y2k vintage chanel glasses just shoved in my bathroom tho,
"2022-11-28,22:36:53",big papa,💀,
"2022-11-28,22:36:50",big papa,I really thought I ATE,
"2022-11-28,22:36:45",big papa,These are so big what the fuck,
"2022-11-28,22:36:38",big papa,Abg era Kate hoop earrings,
"2022-11-28,22:36:28",big papa,Look at these,
"2022-11-28,22:36:18",big papa,Y’all I’m cleaning out my bathroom rn,
"2022-11-28,21:04:42",big papa,for Christmas thingy?,
"2022-11-28,21:04:34",big papa,Is everyone performing on Monday?,
"2022-11-28,21:04:28",big papa,Hello boys,
"2022-11-28,20:11:02",big papa,<@443274224505716741> look it’s us,jettaquino#4967
"2022-11-28,16:09:36",big papa,💀,
"2022-11-28,15:39:18",big papa,Why is the fee actual dog doo doo,
"2022-11-28,15:39:04",big papa,Guys Etsy is so poo,
"2022-11-28,13:40:06",big papa,LOL,
"2022-11-28,07:06:38",big papa,But dayum we are all sad,
"2022-11-28,07:06:32",big papa,It was actually a good game tho,
"2022-11-28,07:06:24",big papa,KOREA LOSST 😭😭😭😭,
"2022-11-27,16:51:59",big papa,hope u had a great time at choir hehehehe 🥰🥰,
"2022-11-27,16:51:43",big papa,Hi bb I miss uuuu :3,
"2022-11-27,16:51:37",big papa,Gasp !,jettaquino#4967
"2022-11-27,16:48:08",big papa,something highschool era Kate was doin 💀,
"2022-11-27,16:47:55",big papa,It’s good af,
"2022-11-27,16:47:53",big papa,But u make cannabutter and whip it into a buttercream and put those as the “jam” center,
"2022-11-27,16:47:31",big papa,U make the shells like normal with whatever flavor,
"2022-11-27,16:47:22",big papa,Like these,
"2022-11-27,16:47:10",big papa,Edible macarons,
"2022-11-27,16:46:50",big papa,Lemme put u on,
"2022-11-27,16:46:45",big papa,No no,aamindehkordi#1473
"2022-11-27,14:59:29",big papa,Cuz I look like u !!,
"2022-11-27,14:45:25",big papa,Mmm but I forgor and told my family I’d hang with them 🤧,
"2022-11-27,14:35:29",big papa,Or fleece jacket?,
"2022-11-27,14:35:18",big papa,Looks nice,
"2022-11-27,14:35:15",big papa,Nice turtleneck Ali !,
"2022-11-27,14:16:48",big papa,Fulcrum style?,
"2022-11-27,14:16:43",big papa,On 11th?,
"2022-11-27,14:16:37",big papa,Faded then a hoe at Christmas party ?,
"2022-11-27,14:16:29",big papa,Uh,
"2022-11-27,14:16:27",big papa,💀💀💀,
"2022-11-27,14:01:58",big papa,My dad wants to run errands with me and I have to help him make dinner,
"2022-11-27,14:01:32",big papa,🐸,
"2022-11-27,14:01:31",big papa,I’m busy,
"2022-11-27,14:01:24",big papa,That’s a good question,
"2022-11-27,14:01:05",big papa,white furry,
"2022-11-27,14:01:00",big papa,<@246124303643312138> cosplay today,~~Wild~~#5104
"2022-11-26,11:26:51",big papa,Oki <@443274224505716741> maybe we can cook main course?,jettaquino#4967
"2022-11-26,11:26:11",big papa,I buy stuff today :3,
"2022-11-26,11:26:04",big papa,YAYYY,
"2022-11-26,11:24:14",big papa,Like the one where u bring funky gifts and steal them,
"2022-11-26,11:23:59",big papa,Okiiii wanna play white elephant,
"2022-11-26,10:19:39",big papa,Jett asked me if I’m busy that day,
"2022-11-26,10:19:32",big papa,no,
"2022-11-26,10:19:31",big papa,wait,
"2022-11-26,10:19:28",big papa,Yeah !!!,~~Wild~~#5104
"2022-11-25,22:59:38",big papa,I’m outta school by then tho so I can do any day u guys have less work,
"2022-11-25,22:59:08",big papa,Let’s do before,
"2022-11-25,22:59:02",big papa,Before,
"2022-11-25,22:59:00",big papa,Oh dang,
"2022-11-25,22:58:17",big papa,What day is that,
"2022-11-25,22:58:14",big papa,Thursday of finals?,
"2022-11-25,22:56:14",big papa,"potluck, white elephant, and holiday snacks??? 🤭",
"2022-11-25,22:55:53",big papa,Yeah !!!,~~Wild~~#5104
"2022-11-24,16:14:16",big papa,Wanna Minecraft,
"2022-11-24,15:27:11",big papa,Does anyone have a switch,
"2022-11-24,12:43:31",big papa,Period,~~Wild~~#5104
"2022-11-24,11:18:43",big papa,THANK YOU !!! 🤧,
"2022-11-24,11:16:20",big papa,Look I get haircut 😁,
"2022-11-24,09:43:45",big papa,Cuz NOT OF U FOOLS WANNA WATCH IT,
"2022-11-24,09:43:38",big papa,I’m watching one piece tomo,
"2022-11-23,22:44:56",big papa,💀,
"2022-11-23,22:33:55",big papa,Ur lying,
"2022-11-23,20:51:49",big papa,😂😂😂,
"2022-11-23,20:51:38",big papa,Can I pass for one of those latinas that borderline look Asian,
"2022-11-23,20:51:26",big papa,Am I gonna get hate crimed,
"2022-11-23,20:51:15",big papa,Are there a lot of Asians in Mexico,
"2022-11-23,20:51:04",big papa,i wanna go to Mexico,
"2022-11-23,20:49:10",big papa,she’s nice,
"2022-11-23,20:49:07",big papa,That’s cool,
"2022-11-23,20:45:02",big papa,she’s dope even as a homie yknow,
"2022-11-23,20:44:55",big papa,U talkin to her more yet?,
"2022-11-23,20:42:19",big papa,love that girl,
"2022-11-23,20:42:14",big papa,😂😂😂😂,
"2022-11-23,20:42:10",big papa,Spring?,
"2022-11-23,20:42:02",big papa,Period,
"2022-11-23,20:33:49",big papa,I only like jett and fictional boys,
"2022-11-23,20:33:42",big papa,I’m actually anti men,
"2022-11-23,20:33:32",big papa,Anyways,
"2022-11-23,20:32:27",big papa,I’m anti hueless people,
"2022-11-23,20:32:19",big papa,But also,
"2022-11-23,20:32:16",big papa,I’d pick him over cavil any day,
"2022-11-23,20:31:58",big papa,Antonio banderas,
"2022-11-23,20:31:53",big papa,Oh wait,
"2022-11-23,20:31:43",big papa,Shannon is obsessed with him,
"2022-11-23,20:31:33",big papa,So don’t listen to my take on him,
"2022-11-23,20:31:28",big papa,I hate white boys,
"2022-11-23,20:31:23",big papa,But also,
"2022-11-23,20:29:27",big papa,like he looks like someone drew him up,
"2022-11-23,20:29:05",big papa,It’s too perfect u know,
"2022-11-23,20:28:51",big papa,like really perfect,
"2022-11-23,20:28:47",big papa,I don’t like when guys look like that,
"2022-11-23,20:28:41",big papa,Idk tho,
"2022-11-23,20:28:39",big papa,He’s pretty,
"2022-11-23,20:28:26",big papa,But still not my faves,
"2022-11-23,20:28:20",big papa,I think they are objectively good looking,
"2022-11-23,20:28:09",big papa,"with the exception of young James Franco, Johnny depp, and young Patrick dempsey",
"2022-11-23,20:27:13",big papa,I don’t like white guys tho,
"2022-11-23,20:25:40",big papa,💀,
"2022-11-23,20:25:38",big papa,I had a pic of Neymar as my lock screen,
"2022-11-23,20:25:29",big papa,<@573586960938172466> when I was in middle school,Hat Tipper Lady Acquirer#1904
"2022-11-23,20:24:42",big papa,Idk who else,
"2022-11-23,20:24:39",big papa,Hm,
"2022-11-23,20:24:35",big papa,Danny phantom,
"2022-11-23,20:24:31",big papa,Uhhh,
"2022-11-23,20:24:30",big papa,"Jett Aquino 
Zoro
Michael B Jordan 
Ace 
Smoker 
David from Lilo and Stitch",Hat Tipper Lady Acquirer#1904
"2022-11-23,20:23:30",big papa,her abg era 🤧,
"2022-11-23,20:22:10",big papa,Like she’s so fine stop,
"2022-11-23,20:21:37",big papa,💀,
"2022-11-23,20:21:28",big papa,Not this era,
"2022-11-23,20:21:13",big papa,This era,
"2022-11-23,20:19:07",big papa,Koreas whole pride n joy,
"2022-11-23,20:19:01",big papa,U shoulda seen her Ms.Korea era,
"2022-11-23,20:18:53",big papa,I should’ve wrote *young hanee lee,
"2022-11-23,20:17:00",big papa,But she’s valid,
"2022-11-23,20:16:57",big papa,She’s white nathan,
"2022-11-23,20:16:53",big papa,See,KFC#2019
"2022-11-23,20:15:49",big papa,There’s also white girls,
"2022-11-23,20:15:45",big papa,just random pretty women I remembered,
"2022-11-23,20:15:36",big papa,Not even a top 10 per se,
"2022-11-23,20:15:28",big papa,No order,
"2022-11-23,20:15:24",big papa,"Adriana Lima
Salma Hayek
Emily Ratajkowski
Rihanna
Lucy Liu 
Lee Hyori
Nana komatsu 
Hanee Lee
Young Jennifer Connelly 
Halle berry",
"2022-11-23,20:03:16",big papa,Lemme make a list,
"2022-11-23,20:03:11",big papa,Mmmm no,
"2022-11-23,20:03:02",big papa,yeah okay reaction,
"2022-11-23,20:02:47",big papa,It was a solid like,
"2022-11-23,20:02:44",big papa,YO VALID either,
"2022-11-23,20:02:40",big papa,but also I’m not like,
"2022-11-23,20:02:36",big papa,But the list isn’t as bad as I was thinking it would be,
"2022-11-23,20:02:27",big papa,Like some questionable rankings,
"2022-11-23,20:01:52",big papa,it’s okay,Hat Tipper Lady Acquirer#1904
"2022-11-23,20:01:23",big papa,I make tempura,
"2022-11-23,20:01:19",big papa,Guys look what I did,
"2022-11-23,17:19:07",big papa,Wait imma look,KFC#2019
"2022-11-23,17:18:51",big papa,Look today I taught myself how to make shrimp long,
"2022-11-23,16:10:04",big papa,💀💀💀💀,
"2022-11-23,16:10:02",big papa,female stitch,
"2022-11-23,16:09:58",big papa,Tell them about how u used to go nuts for that character,
"2022-11-23,16:09:46",big papa,<@443274224505716741>,jettaquino#4967
"2022-11-23,16:08:48",big papa,<@429701532309520404> boutta pull up with the baddiest of baddies,KFC#2019
"2022-11-23,16:08:31",big papa,y’all better watch out,
"2022-11-23,16:08:17",big papa,SHUT THE FUCK UP,
"2022-11-23,15:58:50",big papa,Why hasn’t this shit DAWNED ON ME,
"2022-11-23,15:58:44",big papa,Like I BEEN feral for that mf,
"2022-11-23,15:58:38",big papa,but just thinking about how young Kate would actually read wattpad y/n shit about the mf david from lilo and stitch,
"2022-11-23,15:58:06",big papa,So random,
"2022-11-23,15:58:04",big papa,Y’all,
"2022-11-22,22:32:29",big papa,But it’s too big to send over discord,
"2022-11-22,22:32:21",big papa,Cuz I wanted to say “name that song”,
"2022-11-22,22:32:14",big papa,Fun I made jett record a video for u,
"2022-11-22,20:09:50",big papa,Went to karaoke,
"2022-11-22,15:49:54",big papa,$300 more then I have in my whole bank account,
"2022-11-22,15:49:41",big papa,Dangggggg,
"2022-11-22,14:08:22",big papa,and my mom kept asking me what “faded than a hoe” means,
"2022-11-22,14:08:09",big papa,other day jett came over to my house,
"2022-11-22,14:08:02",big papa,I forgot to tell y’all,
"2022-11-22,09:12:30",big papa,i actually laughed,
"2022-11-22,09:12:24",big papa,BOOMBIES,
"2022-11-22,07:42:18",big papa,I KNOW she gonna side with me,
"2022-11-22,07:42:05",big papa,<@564324586012016650> don’t even have to answer bro,Teela Pup#8038
"2022-11-21,22:23:04",big papa,Or this,
